Name,No,Date,Pitch_Type,Is_Strike,Strike_Zone_Side,Strike_Zone_Height,球速,回転数,True_Spin_release,回転効率,Spin_Direction,Spin_Confidence,VB_trajectory,HB_trajectory,VB_spin,HB_spin,Horizontal_Angle,Release_Angle,Release_Height,Release_Side,Release_Extension_ft,Gyro_Degree_deg,,,,,,,,,,,,,,,,,,,,,,
幹太,12,2025/2/4,Slider,N,-52.66,64.71,128.46,2543.65,893.3,35.12,11:54,0.9,40,-4.4,,,20.6,-2.8,-3.71,0.71,1.34,0.66,0,69.44,1194730@1738655434,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,13,2025/2/4,ChangeUp,N,3.82,125.62,137.65,2189.31,2162.3,98.77,1:08,0.8,82.2,41.2,,,46.4,31.7,-3.28,0.05,1.4,0.56,1.7292442,9.01,1194730@1738655386,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,14,2025/2/4,ChangeUp,Y,12.26,82.8,136.45,2162.28,2146.2,99.26,1:14,0.9,65.1,47.9,,,42,31.5,-3.09,-0.41,1.39,0.57,0,6.99,1194730@1738655357,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,15,2025/2/4,ChangeUp,Y,-6.67,92.95,139.13,2173.43,2082.2,95.8,1:16,1,60.8,36.1,,,39.6,30.8,-3.51,-0.13,1.38,0.6,0,16.66,1194730@1738655340,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,16,2025/2/4,ChangeUp,N,-0.14,115.6,138.07,2212.65,2094.5,94.66,1:18,0.8,57.9,40.6,,,38.6,31.8,-3.26,0.11,1.4,0.45,0,18.81,1194730@1738655323,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,17,2025/2/4,ChangeUp,Y,-21.05,95.25,139.35,2105.18,2008.9,95.42,1:16,0.9,69.2,47.6,,,39,30.7,-4.22,-0.04,1.4,0.6,0,17.4,1194730@1738655238,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,18,2025/2/4,ChangeUp,N,-39.9,91.2,135.79,2250.52,2228.1,99,1:16,0.9,54.3,43.8,,,44.2,34.5,-4.66,-0.44,1.42,0.47,1.9380913,8.1,1194730@1738655224,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,19,2025/2/4,ChangeUp,N,-10.94,112.51,139.36,2177.98,2160.1,99.18,1:14,0.8,47.3,58.5,,,42,31.6,-4.31,0.53,1.42,0.49,0,7.35,1194730@1738655161,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,20,2025/2/4,ChangeUp,N,-30.62,97.57,137.18,2254.78,2166.7,96.09,1:12,0.8,50.1,46.9,,,42,30.5,-4.61,-0.01,1.41,0.5,0,16.07,1194730@1738655143,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,21,2025/2/4,ChangeUp,N,-38.36,104.11,142.51,2171.64,2078.3,95.7,1:14,0.9,76,47.5,,,39.9,30.4,-5.01,0.01,1.39,0.62,0,16.86,1194730@1738655111,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,22,2025/2/4,ChangeUp,N,-23.83,115.8,140.49,2231.37,2143.6,96.07,1:16,1,49.8,30.9,,,39.7,31.5,-3.8,0.74,1.4,0.5,0,16.12,1194730@1738655093,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,23,2025/2/4,ChangeUp,Y,-5.18,104.26,137.13,2258.1,2169.3,96.07,1:12,0.7,82.9,50.8,,,41.9,30.7,-4.27,-1,1.39,0.61,0,16.12,1194730@1738655042,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,24,2025/2/4,ChangeUp,Y,3.71,84.55,144.28,2256.91,2162.5,95.82,1:14,0.8,73.4,62,,,40.1,30.3,-4.31,-0.67,1.42,0.73,0,16.63,1194730@1738654984,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,25,2025/2/4,ChangeUp,N,50.08,97.03,137.27,2181.35,2029.8,93.05,1:20,0.9,51.1,45.3,,,38.2,31.8,-2.1,0.01,1.41,0.63,2.119667,21.48,1194730@1738654955,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,26,2025/2/4,ChangeUp,N,34.96,110.04,136.72,2105.54,2083.8,98.97,1:10,0.8,40.6,56.4,,,45.8,32.7,-2.91,1.15,1.38,0.62,1.5742912,8.23,1194730@1738654923,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,27,2025/2/4,ChangeUp,Y,25.36,63.09,135.95,2189.09,2090.3,95.49,1:20,0.9,37.1,46.9,,,38.7,33,-3.12,-0.69,1.38,0.64,0,17.28,1194730@1738654905,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,28,2025/2/4,ChangeUp,N,-4,115.06,137.07,2191.89,2111.9,96.35,1:12,0.9,61.9,33.9,,,41.4,30.5,-3.62,0.15,1.42,0.62,0,15.52,1194730@1738654889,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,29,2025/2/4,ChangeUp,Y,-6.1,105.6,138.11,2252.13,2218.9,98.52,1:06,0.9,55.3,40.1,,,45.5,29.7,-3.77,-0.05,1.42,0.59,2.0809937,9.86,1194730@1738654872,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,30,2025/2/4,ChangeUp,N,27.31,98.14,140.55,2267.96,2238.7,98.71,1:10,0.9,53,44.8,,,43.1,30.6,-2.84,0.47,1.4,0.69,0,9.21,1194730@1738654858,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,31,2025/2/4,ChangeUp,N,-0.2,126.55,136.05,2170.25,2155.8,99.33,0:56,0.7,0,0,,,47.6,25.6,-3.6,-0.89,1.48,0.57,2.1052818,-6.62,1194730@1738654847,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,32,2025/2/4,ChangeUp,N,40.39,93.75,142.37,2257.62,2231.5,98.84,1:12,0.8,38.4,54.6,,,42.2,30.8,-2.68,0.89,1.37,0.67,0,8.72,1194730@1738654820,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,33,2025/2/4,ChangeUp,N,1.5,135.49,138.4,2173.64,2076.2,95.52,1:14,0.8,68.2,56.6,,,40.1,30.7,-3.89,0.92,1.47,0.58,0,17.22,1194730@1738654800,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,34,2025/2/4,ChangeUp,Y,-4.54,105.1,132.03,2264.83,2088.5,92.21,0:58,0.8,49.7,41.3,,,43.9,24.3,-3.63,0.31,1.43,0.54,0,22.76,1194730@1738654789,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,35,2025/2/4,ChangeUp,N,5.71,125.85,135.37,2141.41,2037.8,95.16,1:18,0.8,55.8,43.2,,,38.8,31.6,-3.44,0.62,1.46,0.57,0,17.9,1194730@1738654779,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,36,2025/2/4,ChangeUp,N,-9.05,122.28,137.71,2102.34,2075.1,98.71,1:02,0.8,82.6,32.2,,,46.1,28.3,-3.41,-0.43,1.5,0.55,1.8999557,9.23,1194730@1738654767,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,37,2025/2/4,Slider,N,-19.14,137.35,122.17,2506.01,467.5,18.66,9:50,0.8,37.2,-20.6,,,5.3,-13.1,-1.91,2.44,1.5,0.55,1.9512482,79.25,1194730@1738654656,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,38,2025/2/4,Slider,N,-21.99,146.62,124,2486.77,599.6,24.11,0:12,0.9,22.1,-10.1,,,14.5,-0.9,-2.36,3.25,1.48,0.54,2.0665665,76.05,1194730@1738654646,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,39,2025/2/4,ChangeUp,N,11.81,137.83,133.48,2130.35,2123.6,99.68,1:12,0.8,58.4,55.5,,,45.2,32.5,-3.42,0.75,1.56,0.53,1.9085197,4.55,1194730@1738654601,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,40,2025/2/4,ChangeUp,N,-20.6,184.98,118.93,1901.34,1889.9,99.4,0:54,1,78.2,31.9,,,47.3,23.9,-3.17,3.28,1.64,0.44,0,-6.29,1194730@1738654554,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
幹太,41,2025/2/4,CurveBall,N,-37.73,140.67,102.19,2294.73,1417.7,61.78,7:08,0.7,-29.1,-55.1,,,-30.5,-25.3,-1.04,6.93,1.51,0.46,0,51.84,1194730@1738654522,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,1,2025/3/17,ChangeUp,Y,1.07,79.6,127.64,1822.67,1394.2,76.49,10:44,0.9,46.4,-23.6,,,33.7,-24.6,2.67,-0.21,1.54,-0.52,1.5119915,-40.1,1092533@1742180214,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,2,2025/3/17,ChangeUp,N,-18.01,126.12,128.87,1837.01,1339.6,72.92,10:42,0.8,73.7,-20.5,,,31.4,-24,1.91,0.64,1.54,-0.52,1.6064091,-43.18,1092533@1742180180,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,3,2025/3/17,ChangeUp,N,34.29,88.82,128.19,1856.85,1417.4,76.33,10:38,0.8,60.4,-16,,,31.3,-25.8,3.59,-0.39,1.55,-0.51,1.8658237,-40.24,1092533@1742180125,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,4,2025/3/17,ChangeUp,Y,14.59,78.99,129.21,1815.64,1406.3,77.45,10:40,0.9,25.5,-23,,,33.1,-26.6,3.16,0.73,1.53,-0.54,1.4809399,-39.24,1092533@1742180108,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,5,2025/3/17,ChangeUp,Y,-17.67,94.64,128.11,1918.48,1459.5,76.08,10:40,0.8,58.6,-20.6,,,33.4,-26.8,1.84,-0.08,1.55,-0.5,1.4168758,-40.47,1092533@1742180060,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,6,2025/3/17,Slider,Y,1.74,85.84,113.6,2135.58,725.5,33.97,4:38,0.8,19.7,16.9,,,-15.1,16.6,1.34,2.13,1.54,-0.53,1.7897968,-70.14,1092533@1742180042,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,7,2025/3/17,ChangeUp,Y,-14.43,76.45,130.74,2054.61,1669.2,81.24,10:30,0.9,47.3,-37.9,,,33.1,-32.5,2.61,-0.36,1.56,-0.52,1.5005074,-35.67,1092533@1742180021,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,8,2025/3/17,ChangeUp,Y,-5.7,92.67,125.92,1926.33,1429.5,74.21,10:42,0.8,68,-19.6,,,32.2,-24.5,2.36,-0.5,1.55,-0.53,1.8323193,-42.09,1092533@1742179998,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,9,2025/3/17,ChangeUp,N,-20.41,26.12,117.34,1442.98,1202.4,83.33,10:24,0.9,29.6,-38.7,,,26.2,-28.3,2.64,-1.55,1.55,-0.52,0,-33.56,1092533@1742179968,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,10,2025/3/17,ChangeUp,N,-38.83,116.88,128.25,1989.21,1449.9,72.89,10:42,0.9,48.3,-16.9,,,30.8,-23.9,1.07,0.85,1.55,-0.52,1.9537754,-43.21,1092533@1742179946,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,11,2025/3/17,ChangeUp,N,-28.96,53.02,129.96,2070.74,1487.6,71.84,6:42,0.7,-2.2,3.1,,,-34.7,-12.2,0.68,0.6,1.47,-0.51,0,-44.08,1092533@1742179927,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,12,2025/3/17,Slider,N,35.72,61.46,111.62,2105.08,751.9,35.72,4:38,0.9,1,15.7,,,-16,17.3,2.56,1.89,1.52,-0.52,1.9566555,-69.07,1092533@1742179906,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,13,2025/3/17,ChangeUp,Y,19.82,79.44,126.49,1893.9,1405.3,74.2,10:44,0.9,44.8,-31.6,,,33.5,-24.5,3.57,-0.11,1.54,-0.51,1.548624,-42.1,1092533@1742179849,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,14,2025/3/17,ChangeUp,Y,-7.2,90.73,128.24,1927.31,1636.1,84.89,10:48,0.8,36.2,-53.8,,,38,-25.9,3.48,0.39,1.55,-0.51,1.8825226,-31.91,1092533@1742179824,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,15,2025/3/17,ChangeUp,Y,-13.02,52.19,116.4,1345.7,975.3,72.48,10:30,0.9,21.9,-34.3,,,26,-23.8,2.73,0.43,1.55,-0.57,1.6193523,-43.55,1092533@1742179805,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,16,2025/3/17,ChangeUp,Y,-5.78,101.45,130.76,2003.87,1530.9,76.4,10:38,0.9,53,-24.8,,,31.5,-26.6,2.58,0.1,1.57,-0.54,1.856535,-40.19,1092533@1742179780,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,17,2025/3/17,ChangeUp,N,12.7,125.73,128.88,1943.77,1443.9,74.28,10:46,0.8,69.7,-23.5,,,33.9,-24.3,3.06,0.63,1.57,-0.52,1.5463142,-42.03,1092533@1742179767,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,18,2025/3/17,ChangeUp,N,35.48,113.95,126.88,1909.48,1335.2,69.93,10:48,0.8,37.6,-4.1,,,31.3,-21.2,3.16,1.37,1.54,-0.5,1.8347893,-45.63,1092533@1742179731,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,19,2025/3/17,Fastball,N,-43.02,83.99,131.66,1946.16,1449.1,74.46,10:36,0.8,32.2,-50,,,30.5,-26.2,2.09,0.24,1.55,-0.52,1.7610226,-41.88,1092533@1742179699,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,20,2025/3/17,ChangeUp,N,-29.44,89.27,129.75,1954.18,1774.2,90.79,11:10,0.7,51.5,-54.6,,,43.2,-19.2,2.64,-0.2,1.58,-0.52,0,-24.79,1092533@1742179636,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,21,2025/3/17,ChangeUp,Y,-2.26,96.98,129.53,2018.79,1551.7,76.87,10:44,0.9,48.6,-30.2,,,33.7,-25.2,2.92,0.09,1.56,-0.55,1.8163738,-39.77,1092533@1742179621,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,22,2025/3/17,Slider,Y,-8.5,99.49,110.7,2111.16,739,35,4:42,0.7,30.8,15.9,,,-16,16.8,1.01,2.05,1.59,-0.53,1.7893429,-69.51,1092533@1742179587,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,23,2025/3/17,ChangeUp,N,22.49,110.04,125.38,1768.91,1349.9,76.31,10:42,0.8,17.5,-26,,,30.1,-23.3,3.49,2.5,1.49,-0.59,0,-40.26,1092533@1742179563,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,24,2025/3/17,ChangeUp,N,37.51,99.12,129.02,2058.14,1557.7,75.68,10:44,0.9,56.8,-28.8,,,34.3,-25,4.29,-0.11,1.58,-0.55,1.7882748,-40.81,1092533@1742179529,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,25,2025/3/17,ChangeUp,Y,-16.48,88.44,129.93,2052.11,1707.7,83.22,11:04,0.8,56.6,-46.4,,,38.9,-19.9,2.89,-0.3,1.61,-0.55,0,-33.68,1092533@1742179478,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,26,2025/3/17,ChangeUp,N,35.06,101.51,128.02,2015.45,1456.6,72.27,10:40,0.8,57.9,-27.8,,,31.7,-24.8,4.18,-0.11,1.57,-0.56,1.7792492,-43.72,1092533@1742179451,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,27,2025/3/17,Fastball,N,-48.24,126.09,131.93,2027.43,1640.1,80.9,10:28,0.8,78.7,-52.3,,,29.7,-29.2,2.12,0.3,1.61,-0.58,0,-36,1092533@1742179431,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,28,2025/3/17,ChangeUp,N,21.16,117.06,126.87,1987.84,1520,76.46,10:46,0.9,46.6,-22.1,,,33.4,-24.2,3.41,0.87,1.55,-0.52,1.9417267,-40.12,1092533@1742179415,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,29,2025/3/17,Fastball,Y,-15.05,101.55,133.12,1996.65,1505,75.38,10:42,0.7,59.7,-65.6,,,32.7,-25.3,3.76,-0.05,1.58,-0.56,1.7371178,-41.08,1092533@1742179394,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,30,2025/3/17,ChangeUp,N,-55.03,106.78,125.29,1891.29,1363.4,72.09,10:42,0.9,42.6,-29.1,,,30.5,-23.5,1.12,0.68,1.57,-0.57,1.9072933,-43.87,1092533@1742179366,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,31,2025/3/17,ChangeUp,N,-40.06,143.94,129.58,1860.48,1355.2,72.84,10:38,0.8,56,-19.3,,,29.5,-24.4,1.19,1.5,1.57,-0.54,1.8099346,-43.25,1092533@1742179347,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,32,2025/3/17,ChangeUp,N,-78.03,92.21,127.18,1883.11,1400.7,74.38,10:46,0.7,61.1,-60.7,,,32.8,-23.4,1.47,-0.46,1.59,-0.59,1.6894741,-41.94,1092533@1742179328,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,33,2025/3/17,ChangeUp,N,-43.63,105.35,128.99,1980.2,1431.4,72.29,10:46,0.8,63,-31.2,,,32.4,-22.9,1.56,-0.09,1.58,-0.56,1.779232,-43.71,1092533@1742179298,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,34,2025/3/17,ChangeUp,N,-17.17,123.03,122.86,1892.58,1332.5,70.4,10:52,0.8,24.2,-38.3,,,32.5,-20.4,2.54,1.76,1.61,-0.51,1.7745152,-45.25,1092533@1742179186,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,1,2025/2/19,Cutter,N,-1.6,143.05,104.28,1899.36,1702.1,89.61,0:40,0.8,18.4,9.3,,,47.5,16.5,-4.91,4.14,1.49,1.02,0,26.35,1092533@1739929459,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,2,2025/2/19,ChangeUp,Y,22.12,98.63,129.04,1924.8,1498.9,77.88,11:26,0.9,53.2,-33.1,,,38.8,-11.2,3.24,0.79,1.47,-0.43,0,-38.85,1092533@1739929179,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,3,2025/2/19,ChangeUp,Y,1.04,95.03,129.2,2069.84,1864.6,90.09,11:06,0.7,26.9,-42.4,,,42.8,-21.2,2.96,1.44,1.49,-0.46,0,-25.73,1092533@1739929157,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,4,2025/2/19,Slider,N,88.96,70.93,120.58,2262.45,719.4,31.8,11:58,0.8,41.4,23.4,,,18.3,1.9,3.57,0.54,1.5,-0.41,0,-71.46,1092533@1739929139,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,5,2025/2/19,ChangeUp,N,55.28,57.94,128.58,1852.15,1544.6,83.4,11:02,0.9,51.5,-32.1,,,37.6,-20,4.35,-0.7,1.47,-0.41,0,-33.49,1092533@1739929100,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,6,2025/2/19,ChangeUp,N,32.21,94.37,129.77,2037.15,1813.8,89.04,11:08,0.9,77.7,-17.1,,,42.8,-19.8,3.12,-0.07,1.48,-0.45,0,-27.08,1092533@1739929082,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,7,2025/2/19,ChangeUp,N,6.38,37.66,115.65,1469.91,1232.5,83.85,10:50,0.9,64.9,-21.5,,,33.6,-21.9,2.46,-0.81,1.5,-0.45,0,-33.02,1092533@1739929058,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,8,2025/2/19,Fastball,N,-38,115.66,131.76,2041.42,1604.4,78.59,10:58,0.9,64.6,-26.6,,,35.3,-20.3,1.12,0.82,1.49,-0.45,0,-38.19,1092533@1739929002,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,9,2025/2/19,Slider,N,64.88,37.25,119.02,2224.41,778.7,35.01,4:18,0.7,2.5,40.3,,,-12.5,18.3,2.28,1.99,1.44,-0.46,0,-69.51,1092533@1739928980,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,10,2025/2/19,Slider,N,31.09,101.82,112.75,2101.75,739.5,35.18,4:02,0.7,61.7,30.9,,,-9.8,20,1.52,1.82,1.5,-0.45,0,-69.4,1092533@1739928965,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,11,2025/2/19,ChangeUp,N,36.58,110.88,128.58,1877.3,1568.9,83.57,11:08,0.9,50.6,-21.6,,,38.5,-17.8,3.41,1.08,1.5,-0.44,0,-33.31,1092533@1739928950,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,12,2025/2/19,ChangeUp,N,56.42,111.54,128.27,1886.45,1690.5,89.62,11:10,0.9,56.4,-34.8,,,42,-18.7,4.56,0.75,1.52,-0.46,0,-26.34,1092533@1739928931,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,13,2025/2/19,ChangeUp,N,52.46,44.07,128.33,1993.93,1694.6,84.99,11:02,0.8,45.9,-39,,,39.6,-21.1,4.52,-0.78,1.53,-0.47,0,-31.8,1092533@1739928915,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,14,2025/2/19,CurveBall,N,-50.35,44.37,106.06,1988.81,1128.4,56.74,5:02,0.7,-45.9,24.4,,,-27.8,18.7,-1.04,4.36,1.48,-0.43,0,-55.43,1092533@1739928899,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,15,2025/2/19,ChangeUp,N,-24.81,124.9,127.52,2180.4,1683,77.19,11:26,0.8,88.2,-16.9,,,40.4,-11.2,1.23,0.04,1.53,-0.45,0,-39.48,1092533@1739928881,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,16,2025/2/19,ChangeUp,N,-48.23,102.83,110.73,1529.1,1133.1,74.1,10:42,0.7,73.8,-66.2,,,28.8,-21.5,2.29,1.32,1.5,-0.5,0,-42.18,1092533@1739928860,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,17,2025/2/19,Fastball,Y,23.17,63.67,132.91,2193.03,1829.9,83.44,11:02,0.9,58.8,-33.1,,,39.6,-21.3,3.3,-0.89,1.5,-0.41,0,-33.44,1092533@1739928823,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,18,2025/2/19,Slider,N,31.12,57.62,119.15,2204.51,692,31.39,0:08,0.9,20,7.4,,,17.9,3.6,2.23,0.76,1.46,-0.42,0,-71.71,1092533@1739928807,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,19,2025/2/19,Slider,N,30.62,42.08,119.81,2174.75,564.9,25.98,11:58,0.8,20.7,7.3,,,15.2,1.9,2.21,0.36,1.49,-0.43,0,-74.94,1092533@1739928789,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,20,2025/2/19,ChangeUp,Y,8.47,84.46,129.59,2015.1,1735.4,86.12,11:38,0.9,57.8,-5.4,,,44.5,-8,1.84,-0.19,1.55,-0.42,0,-30.55,1092533@1739928745,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,21,2025/2/19,Fastball,Y,-13.76,75.38,131.46,1917.52,1773.6,92.49,10:42,0.8,52.4,-16.6,,,36.6,-29.3,1.48,-0.38,1.49,-0.41,0,-22.34,1092533@1739928712,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,22,2025/2/19,CurveBall,N,7.1,146.77,98.45,2021.54,1351.7,66.87,4:38,0.7,-5.9,56.6,,,-29.5,28.9,-0.19,6.15,1.56,-0.44,0,-48.04,1092533@1739928691,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,23,2025/2/19,ChangeUp,N,72.66,67.48,126.1,1980.6,1797.2,90.74,11:02,0.9,59.4,-17.5,,,42.6,-22.5,4.45,-0.6,1.5,-0.41,0,-24.85,1092533@1739928659,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,24,2025/2/19,Slider,N,58.17,41.07,114.54,2172.92,786.2,36.18,4:10,0.9,15.6,26.5,,,-11.5,19.7,2.52,1.3,1.49,-0.44,0,-68.79,1092533@1739928622,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,25,2025/2/19,ChangeUp,Y,-14.25,92.22,130.34,1913.24,1730.1,90.43,11:08,0.9,59.6,-10.5,,,41.9,-19.3,1.26,0.1,1.51,-0.41,0,-25.28,1092533@1739928588,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,26,2025/2/19,CurveBall,N,-36.98,108,102.77,2073.07,1221.2,58.91,5:02,0.7,-28.4,46.5,,,-29.9,20,-1.3,6.45,1.48,-0.45,0,-53.91,1092533@1739928572,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,27,2025/2/19,CurveBall,N,37.59,50.43,106.48,2159.56,1222.3,56.6,5:00,0.7,-19.5,40.2,,,-28.9,19.6,1.36,3.61,1.51,-0.44,0,-55.53,1092533@1739928554,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,28,2025/2/19,ChangeUp,N,30.62,93.26,123.88,1896.93,1705.9,89.93,11:00,0.9,59.5,-21.2,,,41.4,-22.4,3.12,0.39,1.51,-0.41,0,-25.94,1092533@1739928501,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,29,2025/2/19,ChangeUp,N,-1.8,30.47,126.46,1783.44,1663.8,93.29,6:52,0.6,-37.2,-9.3,,,-43.4,-20.8,1.78,1.59,1.39,-0.43,1.7930183,-21.1,1092533@1739928484,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
西本,30,2025/2/19,ChangeUp,N,62.49,53.75,122.45,2033.28,1730.2,85.1,11:06,0.7,30.4,-56.5,,,41.8,-20.1,5.53,-0.19,1.47,-0.43,0,-31.68,1092533@1739928467,RCEJOBBXXXXXX,,,,,,,,,,,,,,,-,-,untitled,-
